CIK,Company Name,SIC,Industry,State Location,State Inc,Filling Date,URL
0000835662,"AiXin Life International, Inc. ",5912,RETAIL,F4,CO,2021-04-01,https://www.sec.gov/Archives/edgar/data/835662/000149315221007578/form10-k.htm
0001130889,CANCER CAPITAL CORP ,6770,BLANK CHECKS,UT,WY,2022-03-22,https://www.sec.gov/Archives/edgar/data/1130889/000155479522000107/cncl0322form10k.htm
0001130889,CANCER CAPITAL CORP ,6770,BLANK CHECKS,UT,WY,2021-03-25,https://www.sec.gov/Archives/edgar/data/1130889/000155479521000089/cncl0323form10k.htm
0001893219,Atlantic Coastal Acquisition Corp. II ,6770,BLANK CHECKS,NY,DE,2022-03-25,https://www.sec.gov/Archives/edgar/data/1893219/000119312522084159/d296864d10k.htm
0001868419,Western Acquisition Ventures Corp. ,6770,BLANK CHECKS,NY,DE,2022-03-31,https://www.sec.gov/Archives/edgar/data/1868419/000110465922040330/tm2210399d1_10k.htm
0001853594,Sculptor Acquisition Corp I ,6770,BLANK CHECKS,NY,E9,2022-03-28,https://www.sec.gov/Archives/edgar/data/1853594/000114036122011366/brhc10035540_10k.htm
0001855351,Sagaliam Acquisition Corp ,6770,BLANK CHECKS,CA,DE,2022-04-12,https://www.sec.gov/Archives/edgar/data/1855351/000149315222009725/form10-k.htm
0001855450,LAVA Medtech Acquisition Corp. ,6770,BLANK CHECKS,MA,DE,2022-04-05,https://www.sec.gov/Archives/edgar/data/1855450/000121390022018211/f10k2021_lavamedtech.htm
0001810560,"REVELATION BIOSCIENCES, INC. ",2834,PHARMACEUTICAL PREPARATIONS,CA,DE,2022-04-15,https://www.sec.gov/Archives/edgar/data/1810560/000121390022020179/f10k2021_revelationbio.htm
0001810560,"REVELATION BIOSCIENCES, INC. ",2834,PHARMACEUTICAL PREPARATIONS,CA,DE,2021-03-31,https://www.sec.gov/Archives/edgar/data/1810560/000121390021019097/f10k2020_petraacquisition.htm
0001841125,Golden Arrow Merger Corp. ,6770,BLANK CHECKS,NY,DE,2022-03-31,https://www.sec.gov/Archives/edgar/data/1841125/000121390022016659/f10k2021_goldenarrow.htm
0001296884,"Lightstone Value Plus REIT I, Inc. ",6798,REAL ESTATE INVESTMENT TRUSTS,NJ,MD,2022-03-23,https://www.sec.gov/Archives/edgar/data/1296884/000182912622006631/lightstonevalue1_10k.htm
0001296884,"Lightstone Value Plus REIT I, Inc. ",6798,REAL ESTATE INVESTMENT TRUSTS,NJ,MD,2021-03-19,https://www.sec.gov/Archives/edgar/data/1296884/000182912621001643/lightstonereit_10k.htm
0001566826,"LogicMark, Inc. ",7381,SERVICES,KY,DE,2022-04-15,https://www.sec.gov/Archives/edgar/data/1566826/000121390022020174/f10k2021_logicmark.htm
0001566826,"LogicMark, Inc. ",7381,SERVICES,KY,DE,2021-04-15,https://www.sec.gov/Archives/edgar/data/1566826/000121390021021782/f10k2020_nxtidinc.htm
0001893325,Screaming Eagle Acquisition Corp. ,6770,BLANK CHECKS,NY,E9,2022-03-28,https://www.sec.gov/Archives/edgar/data/1893325/000119312522086615/d325974d10k.htm
0001851266,LF Capital Acquisition Corp. II ,6770,BLANK CHECKS,TX,DE,2022-03-25,https://www.sec.gov/Archives/edgar/data/1851266/000173112222000531/e3594_10k.htm
0001868775,ASPAC I Acquisition Corp. ,6770,BLANK CHECKS,U0,D8,2022-04-15,https://www.sec.gov/Archives/edgar/data/1868775/000110465922046123/tm229461d1_10k.htm
0001876588,ZimVie Inc. ,3843,DENTAL EQUIPMENT & SUPPLIES,CO,DE,2022-03-31,https://www.sec.gov/Archives/edgar/data/1876588/000095017022005199/zimv-20211231.htm
0001126115,"LZG INTERNATIONAL, INC. ",7372,SERVICES,NY,FL,2021-08-26,https://www.sec.gov/Archives/edgar/data/1126115/000160706221000294/lzgi053121form10k.htm
0000926326,"OMNICELL, Inc ",3571,ELECTRONIC COMPUTERS,CA,CA,2022-02-25,https://www.sec.gov/Archives/edgar/data/926326/000092632622000007/omcl-20211231.htm
0000926326,"OMNICELL, Inc ",3571,ELECTRONIC COMPUTERS,CA,CA,2021-02-24,https://www.sec.gov/Archives/edgar/data/926326/000092632621000007/omcl-20201231.htm
0001409999,"Black Bird Biotech, Inc. ",3990,MISCELLANEOUS MANUFACTURING INDUSTRIES,TX,NV,2022-04-15,https://www.sec.gov/Archives/edgar/data/1409999/000147793222002403/bbbt_10k.htm
0001409999,"Black Bird Biotech, Inc. ",3990,MISCELLANEOUS MANUFACTURING INDUSTRIES,TX,NV,2021-04-15,https://www.sec.gov/Archives/edgar/data/1409999/000147793221002405/dgdm_10k.htm
0001437107,"Warner Bros. Discovery, Inc. ",4841,CABLE & OTHER PAY TELEVISION SERVICES,NY,DE,2022-02-24,https://www.sec.gov/Archives/edgar/data/1437107/000143710722000031/disca-20211231.htm
0001437107,"Warner Bros. Discovery, Inc. ",4841,CABLE & OTHER PAY TELEVISION SERVICES,NY,DE,2021-02-22,https://www.sec.gov/Archives/edgar/data/1437107/000143710721000018/disca-20201231.htm
0001162194,STANDARD BIOTOOLS INC. ,3826,LABORATORY ANALYTICAL INSTRUMENTS,CA,DE,2022-03-08,https://www.sec.gov/Archives/edgar/data/1162194/000116219422000021/fldm-20211231.htm
0001162194,STANDARD BIOTOOLS INC. ,3826,LABORATORY ANALYTICAL INSTRUMENTS,CA,DE,2021-02-25,https://www.sec.gov/Archives/edgar/data/1162194/000116219421000013/fldm-20201231.htm
0001144169,"ECO INNOVATION GROUP, INC. ",3690,MISCELLANEOUS ELECTRICAL MACHINERY,CA,NV,2022-04-26,https://www.sec.gov/Archives/edgar/data/1144169/000107997322000507/ecox_10k-123121.htm
0001144169,"ECO INNOVATION GROUP, INC. ",3690,MISCELLANEOUS ELECTRICAL MACHINERY,CA,NV,2021-04-15,https://www.sec.gov/Archives/edgar/data/1144169/000107997321000285/ecox_10k-123120.htm
0001817565,Financial Strategies Acquisition Corp. ,6770,BLANK CHECKS,TX,DE,2022-03-31,https://www.sec.gov/Archives/edgar/data/1817565/000110465922041045/tm2210512d1_10k.htm
0001765048,"Charmt, Inc. ",7370,SERVICES,FL,NV,2022-02-11,https://www.sec.gov/Archives/edgar/data/1765048/000176504822000004/charmt10k2021.htm
0001765048,"Charmt, Inc. ",7370,SERVICES,FL,NV,2021-02-16,https://www.sec.gov/Archives/edgar/data/1765048/000176504821000003/charmt10-kdecember312020.htm
0001735184,Retail Value Inc. ,6500,REAL ESTATE,OH,OH,2022-02-25,https://www.sec.gov/Archives/edgar/data/1735184/000156459022006922/rvi-10k_20211231.htm
0001735184,Retail Value Inc. ,6500,REAL ESTATE,OH,OH,2021-03-10,https://www.sec.gov/Archives/edgar/data/1735184/000156459021011897/rvi-10k_20201231.htm
0001514443,"AMERIGUARD SECURITY SERVICES, INC. ",6411,INSURANCE AGENTS BROKERS & SERVICES,CA,NV,2022-03-31,https://www.sec.gov/Archives/edgar/data/1514443/000182912622007107/ameriguardsecurity_10k.htm
0001514443,"AMERIGUARD SECURITY SERVICES, INC. ",6411,INSURANCE AGENTS BROKERS & SERVICES,CA,NV,2021-06-14,https://www.sec.gov/Archives/edgar/data/1514443/000182912621005037/healthrevenue_10k.htm
0001479681,"Nutex Health, Inc. ",7389,SERVICES,FL,DE,2022-03-31,https://www.sec.gov/Archives/edgar/data/1479681/000160706222000229/clnh123121form10k.htm
0001479681,"Nutex Health, Inc. ",7389,SERVICES,FL,DE,2021-04-05,https://www.sec.gov/Archives/edgar/data/1479681/000160706221000074/clnh123120form10k.htm
0001482541,CEA Industries Inc. ,0700,AGRICULTURE SERVICES,CO,NV,2022-03-29,https://www.sec.gov/Archives/edgar/data/1482541/000149315222008011/form10-k.htm
0001482541,CEA Industries Inc. ,0700,AGRICULTURE SERVICES,CO,NV,2021-03-24,https://www.sec.gov/Archives/edgar/data/1482541/000149315221006659/form10-k.htm
0001326706,"NanoVibronix, Inc. ",3842,ORTHOPEDIC,NY,DE,2022-04-15,https://www.sec.gov/Archives/edgar/data/1326706/000149315222009985/form10-k.htm
0001326706,"NanoVibronix, Inc. ",3842,ORTHOPEDIC,NY,DE,2021-04-15,https://www.sec.gov/Archives/edgar/data/1326706/000149315221008951/form10-k.htm
0001759424,"Evil Empire Designs, Inc. ",3751,MOTORCYCLES,NV,NV,2022-04-27,https://www.sec.gov/Archives/edgar/data/1759424/000147793222002636/evil_10k.htm
0001759424,"Evil Empire Designs, Inc. ",3751,MOTORCYCLES,NV,NV,2021-04-14,https://www.sec.gov/Archives/edgar/data/1759424/000147793221002255/evil_10k.htm
0001784058,Pony Group Inc. ,7500,SERVICES,F4,DE,2022-03-31,https://www.sec.gov/Archives/edgar/data/1784058/000121390022016463/f10k2021_ponygroupinc.htm
0001784058,Pony Group Inc. ,7500,SERVICES,F4,DE,2021-08-03,https://www.sec.gov/Archives/edgar/data/1784058/000121390021039960/f10k2020_ponygroup.htm
0001589149,"Greenwave Technology Solutions, Inc. ",5051,WHOLESALE,VA,DE,2022-04-14,https://www.sec.gov/Archives/edgar/data/1589149/000149315222009893/form10-k.htm
0001589149,"Greenwave Technology Solutions, Inc. ",5051,WHOLESALE,VA,DE,2021-04-16,https://www.sec.gov/Archives/edgar/data/1589149/000121390021021821/f10k2020_massrootsinc.htm
0001563756,"Lightstone Value Plus REIT III, Inc. ",6798,REAL ESTATE INVESTMENT TRUSTS,NJ,MD,2022-03-28,https://www.sec.gov/Archives/edgar/data/1563756/000182912622006820/lightstonereit3_10k.htm
0001563756,"Lightstone Value Plus REIT III, Inc. ",6798,REAL ESTATE INVESTMENT TRUSTS,NJ,MD,2021-03-30,https://www.sec.gov/Archives/edgar/data/1563756/000182912621001940/lightstonereit3_10k.htm
0001567925,"Sila Realty Trust, Inc. ",6798,REAL ESTATE INVESTMENT TRUSTS,FL,MD,2022-03-29,https://www.sec.gov/Archives/edgar/data/1567925/000156792522000015/cik0001567925-20211231.htm
0001567925,"Sila Realty Trust, Inc. ",6798,REAL ESTATE INVESTMENT TRUSTS,FL,MD,2021-03-24,https://www.sec.gov/Archives/edgar/data/1567925/000156792521000014/cik0001567925-20201231.htm
0001859807,NorthView Acquisition Corp ,6770,BLANK CHECKS,NY,DE,2022-03-18,https://www.sec.gov/Archives/edgar/data/1859807/000121390022013308/f10k2021_northviewacq.htm
0001877557,Integrated Wellness Acquisition Corp ,6770,BLANK CHECKS,NY,E9,2022-04-01,https://www.sec.gov/Archives/edgar/data/1877557/000119312522092380/d479975d10k.htm
0001850767,Accustem Sciences Inc. ,2834,PHARMACEUTICAL PREPARATIONS,NY,X0,2022-04-18,https://www.sec.gov/Archives/edgar/data/1850767/000149315222010172/form10-k.htm
0001847355,Target Global Acquisition I Corp. ,6770,BLANK CHECKS,E9,E9,2022-04-15,https://www.sec.gov/Archives/edgar/data/1847355/000119312522105807/d318516d10k.htm
0001822873,Lefteris Acquisition Corp. ,6770,BLANK CHECKS,MA,DE,2022-03-31,https://www.sec.gov/Archives/edgar/data/1822873/000114036122012212/brhc10034941_10k.htm
0001822873,Lefteris Acquisition Corp. ,6770,BLANK CHECKS,MA,DE,2021-03-30,https://www.sec.gov/Archives/edgar/data/1822873/000114036121010843/brhc10021922_10k.htm
0001885754,Motive Capital Corp II ,6770,BLANK CHECKS,NY,E9,2022-03-30,https://www.sec.gov/Archives/edgar/data/1885754/000110465922039603/mtvc-20211231x10k.htm
0001892322,"HeartCore Enterprises, Inc. ",7374,SERVICES,M0,DE,2022-03-31,https://www.sec.gov/Archives/edgar/data/1892322/000149315222008441/form10-k.htm
0001625285,Arma Services Inc ,8744,SERVICES,NV,NV,2022-02-03,https://www.sec.gov/Archives/edgar/data/1625285/000168316822000639/arma_i10k-103121.htm
0001625285,Arma Services Inc ,8744,SERVICES,NV,NV,2021-05-14,https://www.sec.gov/Archives/edgar/data/1625285/000162528521000010/r10k-armaservicesinc.10.31.2.htm
0001692787,Kinetik Holdings Inc. ,4922,NATURAL GAS TRANSMISSION,TX,DE,2022-02-22,https://www.sec.gov/Archives/edgar/data/1692787/000178403122000008/apa-20211231.htm
0001692787,Kinetik Holdings Inc. ,4922,NATURAL GAS TRANSMISSION,TX,DE,2021-02-26,https://www.sec.gov/Archives/edgar/data/1692787/000178403121000004/apa-20201231.htm
0001814287,East Resources Acquisition Co ,6770,BLANK CHECKS,FL,DE,2021-03-26,https://www.sec.gov/Archives/edgar/data/1814287/000156459021015863/eresu-10k_20201231.htm
0001856653,BioPlus Acquisition Corp. ,6770,BLANK CHECKS,NY,E9,2022-03-11,https://www.sec.gov/Archives/edgar/data/1856653/000119312522073378/d309509d10k.htm
0001832351,"Fast Radius, Inc. ",3440,FABRICATED STRUCTURAL METAL PRODUCTS,IL,DE,2022-04-15,https://www.sec.gov/Archives/edgar/data/1832351/000119312522106571/d197871d10k.htm
0001824013,Health Assurance Acquisition Corp. ,6770,BLANK CHECKS,MA,DE,2022-03-30,https://www.sec.gov/Archives/edgar/data/1824013/000110465922039660/haacu-20211231x10k.htm
0001824013,Health Assurance Acquisition Corp. ,6770,BLANK CHECKS,MA,DE,2021-03-04,https://www.sec.gov/Archives/edgar/data/1824013/000110465921032185/tm218094d1_10k.htm
0001845123,Swiftmerge Acquisition Corp. ,6770,BLANK CHECKS,A1,E9,2022-04-08,https://www.sec.gov/Archives/edgar/data/1845123/000119312522100441/d325810d10k.htm
0001894057,Papaya Growth Opportunity Corp. I ,6770,BLANK CHECKS,CA,DE,2022-03-31,https://www.sec.gov/Archives/edgar/data/1894057/000110465922041141/tm229124d1_10k.htm
0001885998,Roth CH Acquisition V Co. ,6770,BLANK CHECKS,CA,DE,2022-04-01,https://www.sec.gov/Archives/edgar/data/1885998/000110465922041332/tm228520d1_10k.htm
0001889123,FTAC Emerald Acquisition Corp. ,6770,BLANK CHECKS,PA,DE,2022-03-22,https://www.sec.gov/Archives/edgar/data/1889123/000121390022014182/f10k2021_ftacemerald.htm
0001550453,TriLinc Global Impact Fund LLC ,6199,FINANCE SERVICES,CA,DE,2022-03-30,https://www.sec.gov/Archives/edgar/data/1550453/000156459022012512/trilinc-10k_20211231.htm
0001550453,TriLinc Global Impact Fund LLC ,6199,FINANCE SERVICES,CA,DE,2021-03-31,https://www.sec.gov/Archives/edgar/data/1550453/000156459021017096/trilinc-10k_20201231.htm
0001570132,"ANVI GLOBAL HOLDINGS, INC. ",5400,RETAIL,NC,NV,2021-06-08,https://www.sec.gov/Archives/edgar/data/1570132/000155335021000499/anvi_10k.htm
0001575051,Sisecam Resources LP ,1400,MINING,GA,DE,2022-03-15,https://www.sec.gov/Archives/edgar/data/1575051/000157505122000004/cinr-20211231.htm
0001575051,Sisecam Resources LP ,1400,MINING,GA,DE,2021-03-16,https://www.sec.gov/Archives/edgar/data/1575051/000162828021004786/cinr-20201231.htm
0001506983,"GlucoTrack, Inc. ",3841,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,NJ,DE,2022-03-31,https://www.sec.gov/Archives/edgar/data/1506983/000149315222008417/form10-k.htm
0001506983,"GlucoTrack, Inc. ",3841,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,NJ,DE,2021-04-13,https://www.sec.gov/Archives/edgar/data/1506983/000149315221008654/form10-k.htm
0001817760,"SmartKem, Inc. ",3674,SEMICONDUCTORS & RELATED DEVICES,X0,DE,2022-03-28,https://www.sec.gov/Archives/edgar/data/1817760/000155837022004423/tmb-20211231x10k.htm
0001817760,"SmartKem, Inc. ",3674,SEMICONDUCTORS & RELATED DEVICES,X0,DE,2021-02-19,https://www.sec.gov/Archives/edgar/data/1817760/000121390021010547/f10k2020_parasolinvest.htm
0001807046,"Belpointe PREP, LLC ",6500,REAL ESTATE,CT,DE,2022-03-11,https://www.sec.gov/Archives/edgar/data/1807046/000149315222006657/form10-k.htm
0000727634,iSign Solutions Inc. ,7372,SERVICES,CA,DE,2022-03-31,https://www.sec.gov/Archives/edgar/data/727634/000121390022016643/f10k2021_isignsolutions.htm
0000727634,iSign Solutions Inc. ,7372,SERVICES,CA,DE,2021-04-07,https://www.sec.gov/Archives/edgar/data/727634/000121390021020616/f10k2020_isignsolutions.htm
0001873964,Counter Press Acquisition Corp ,6770,BLANK CHECKS,E9,E9,2022-03-31,https://www.sec.gov/Archives/edgar/data/1873964/000173112222000618/e3645_10-k.htm
0001852061,Generation Asia I Acquisition Ltd ,6770,BLANK CHECKS,F4,E9,2022-03-30,https://www.sec.gov/Archives/edgar/data/1852061/000095017022005077/gaq_10-k_2021.htm
0001861121,EVe Mobility Acquisition Corp ,6770,BLANK CHECKS,DE,E9,2022-04-14,https://www.sec.gov/Archives/edgar/data/1861121/000121390022019834/f10k2021_evemobil.htm
0001881741,Arogo Capital Acquisition Corp. ,6770,BLANK CHECKS,FL,DE,2022-03-31,https://www.sec.gov/Archives/edgar/data/1881741/000121390022016411/f10k2021_arogocapital.htm
0001852931,NewHold Investment Corp. II ,6770,BLANK CHECKS,TX,DE,2022-03-24,https://www.sec.gov/Archives/edgar/data/1852931/000121390022014909/f10k2021_newholdinvest2.htm
0001058307,NextPlat Corp ,4813,TELEPHONE COMMUNICATIONS ,FL,NV,2022-03-31,https://www.sec.gov/Archives/edgar/data/1058307/000149315222008346/form10-k.htm
0001058307,NextPlat Corp ,4813,TELEPHONE COMMUNICATIONS ,FL,NV,2021-03-22,https://www.sec.gov/Archives/edgar/data/1058307/000149315221006558/form10-k.htm
0000750004,"Light & Wonder, Inc. ",7373,SERVICES,NV,NV,2022-03-01,https://www.sec.gov/Archives/edgar/data/750004/000075000422000007/sgms-20211231.htm
0000750004,"Light & Wonder, Inc. ",7373,SERVICES,NV,NV,2021-03-01,https://www.sec.gov/Archives/edgar/data/750004/000075000421000008/sgms-20201231.htm
0000784199,"ARTIVION, INC. ",3841,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,GA,DE,2022-02-22,https://www.sec.gov/Archives/edgar/data/784199/000078419922000076/aort-20211231x10k.htm
0000784199,"ARTIVION, INC. ",3841,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,GA,DE,2021-02-23,https://www.sec.gov/Archives/edgar/data/784199/000078419921000037/cry-20201231x10k.htm
0000887396,EMPIRE PETROLEUM CORP ,1311,CRUDE PETROLEUM & NATURAL GAS,OK,DE,2022-03-31,https://www.sec.gov/Archives/edgar/data/887396/000175392622000383/empire_form10k123121.htm
0000887396,EMPIRE PETROLEUM CORP ,1311,CRUDE PETROLEUM & NATURAL GAS,OK,DE,2021-03-31,https://www.sec.gov/Archives/edgar/data/887396/000107261321000331/form10k123120.htm
0001870471,Crypto 1 Acquisition Corp ,6770,BLANK CHECKS,FL,DE,2022-03-31,https://www.sec.gov/Archives/edgar/data/1870471/000141057822000787/daoo-20211231x10k.htm
0001859007,Larkspur Health Acquisition Corp. ,6770,BLANK CHECKS,NJ,DE,2022-04-15,https://www.sec.gov/Archives/edgar/data/1859007/000121390022019895/f10k2021_larkspur.htm
0001885461,ShoulderUP Technology Acquisition Corp. ,6770,BLANK CHECKS,GA,DE,2022-03-03,https://www.sec.gov/Archives/edgar/data/1885461/000121390022010616/f10k2021_shoulderup.htm
0001848861,Healthcare AI Acquisition Corp. ,6770,BLANK CHECKS,X0,E9,2022-04-21,https://www.sec.gov/Archives/edgar/data/1848861/000156459022015048/haia-10k_20211231.htm
0001823000,CONX Corp. ,6770,BLANK CHECKS,CO,NV,2022-03-16,https://www.sec.gov/Archives/edgar/data/1823000/000110465922034061/conxu-20211231x10k.htm
0001823000,CONX Corp. ,6770,BLANK CHECKS,CO,NV,2021-03-31,https://www.sec.gov/Archives/edgar/data/1823000/000110465921044522/tm2111023d1_10k.htm
0001575311,Brookfield DTLA Fund Office Trust Investor Inc. ,6798,REAL ESTATE INVESTMENT TRUSTS,NY,MD,2022-03-24,https://www.sec.gov/Archives/edgar/data/1575311/000157531122000004/dtlapr-20211231.htm
0001575311,Brookfield DTLA Fund Office Trust Investor Inc. ,6798,REAL ESTATE INVESTMENT TRUSTS,NY,MD,2021-03-25,https://www.sec.gov/Archives/edgar/data/1575311/000157531121000004/dtlapr-20201231.htm
0001494582,BOSTON OMAHA Corp ,6510,REAL ESTATE OPERATORS ,NE,DE,2022-03-28,https://www.sec.gov/Archives/edgar/data/1494582/000143774922007410/bomn20211231_10k.htm
0001494582,BOSTON OMAHA Corp ,6510,REAL ESTATE OPERATORS ,NE,DE,2021-03-29,https://www.sec.gov/Archives/edgar/data/1494582/000143774921007457/bomn20201231_10k.htm
0001786205,"Arcellx, Inc. ",2836,BIOLOGICAL PRODUCTS ,MD,DE,2022-03-24,https://www.sec.gov/Archives/edgar/data/1786205/000095017022004573/aclx_10k_2021.htm
0001819395,Sonder Holdings Inc. ,7000,HOTELS,CA,DE,2022-03-28,https://www.sec.gov/Archives/edgar/data/1819395/000181939522000015/son-20211231.htm
0001696025,"Kindcard, Inc. ",5940,RETAIL,FL,NV,2022-05-17,https://www.sec.gov/Archives/edgar/data/1696025/000147793222003594/krcd_10k.htm
0001696025,"Kindcard, Inc. ",5940,RETAIL,FL,NV,2021-04-30,https://www.sec.gov/Archives/edgar/data/1696025/000147793221002784/mwfo_10k.htm
0001659207,Fellazo Corp ,2750,COMMERCIAL PRINTING,N8,NV,2021-12-16,https://www.sec.gov/Archives/edgar/data/1659207/000164033421003194/fllz_10q.htm
0001881462,Spree Acquisition Corp. 1 Ltd ,6770,BLANK CHECKS,GA,E9,2022-03-31,https://www.sec.gov/Archives/edgar/data/1881462/000121390022016738/f10k2021_spreeacq1.htm
0001868275,Constellation Energy Corp ,4911,ELECTRIC SERVICES,MD,PA,2022-02-25,https://www.sec.gov/Archives/edgar/data/1168165/000186827522000020/ceg-20211231.htm
0001876714,Growth for Good Acquisition Corp ,6770,BLANK CHECKS,NY,E9,2022-03-21,https://www.sec.gov/Archives/edgar/data/1876714/000110465922035760/tm228004d1_10k.htm
0001861657,Hillstream BioPharma Inc. ,2834,PHARMACEUTICAL PREPARATIONS,NJ,DE,2022-04-01,https://www.sec.gov/Archives/edgar/data/1861657/000149315222008703/form10-k.htm
0001865701,Keyarch Acquisition Corp ,6770,BLANK CHECKS,NY,E9,2022-03-30,https://www.sec.gov/Archives/edgar/data/1865701/000110465922040112/tm2210498d1_10k.htm
0001852633,Banyan Acquisition Corp ,6770,BLANK CHECKS,IL,DE,2022-03-31,https://www.sec.gov/Archives/edgar/data/1852633/000110465922041004/tm2210682d1_10k.htm
0001842138,WARPSPEED TAXI INC. ,7389,SERVICES,NV,WY,2021-10-15,https://www.sec.gov/Archives/edgar/data/1842138/000157570521000702/warpspeedtaxi_10k.htm
0001709542,Electronic Servitor Publication Network Inc. ,2833,MEDICINAL CHEMICALS & BOTANICAL PRODUCTS,MN,DE,2022-04-12,https://www.sec.gov/Archives/edgar/data/1709542/000121465922005093/d32922010k.htm
0001709542,Electronic Servitor Publication Network Inc. ,2833,MEDICINAL CHEMICALS & BOTANICAL PRODUCTS,MN,DE,2021-03-30,https://www.sec.gov/Archives/edgar/data/1709542/000121465921003587/ca32321010k.htm
0001647822,SavMobi Technology Inc. ,7372,SERVICES,CA,NV,2021-12-10,https://www.sec.gov/Archives/edgar/data/1647822/000149315221031044/form10-k.htm
0001763925,CoJax Oil & Gas Corp ,1311,CRUDE PETROLEUM & NATURAL GAS,VA,VA,2021-05-14,https://www.sec.gov/Archives/edgar/data/1763925/000176392521000006/cojax_2020_10-k_05-13-2021.htm
0001807893,"STANDARD PREMIUM FINANCE HOLDINGS, INC. ",6159,MISCELLANEOUS BUSINESS CREDIT INSTITUTION,FL,FL,2022-03-25,https://www.sec.gov/Archives/edgar/data/1807893/000155335022000241/spfh_10k.htm
0001807893,"STANDARD PREMIUM FINANCE HOLDINGS, INC. ",6159,MISCELLANEOUS BUSINESS CREDIT INSTITUTION,FL,FL,2021-03-31,https://www.sec.gov/Archives/edgar/data/1807893/000155335021000254/spfh_10k.htm
0001560143,WYTEC INTERNATIONAL INC ,4822,TELEGRAPH & OTHER MESSAGE COMMUNICATIONS,TX,NV,2022-04-06,https://www.sec.gov/Archives/edgar/data/1560143/000168316822002413/wytec_i10k-123121.htm
0001560143,WYTEC INTERNATIONAL INC ,4822,TELEGRAPH & OTHER MESSAGE COMMUNICATIONS,TX,NV,2021-06-25,https://www.sec.gov/Archives/edgar/data/1560143/000168316821002718/wytec_10k-123120.htm
0001594114,ZHRH Corp ,5020,WHOLESALE,NV,NV,2021-09-21,https://www.sec.gov/Archives/edgar/data/1594114/000152013821000562/zhec-20210630_10k.htm
0001594114,ZHRH Corp ,5020,WHOLESALE,NV,NV,2021-09-21,https://www.sec.gov/Archives/edgar/data/1594114/000152013821000560/zhec-20200630_10k.htm
0001469038,X Metaverse Inc. ,4813,TELEPHONE COMMUNICATIONS ,K3,NV,2022-04-15,https://www.sec.gov/Archives/edgar/data/1469038/000168316822002677/xmetaverse_i10k-123121.htm
0001469038,X Metaverse Inc. ,4813,TELEPHONE COMMUNICATIONS ,K3,NV,2021-04-02,https://www.sec.gov/Archives/edgar/data/1469038/000168316821001214/aff_10k-123120.htm
0001375348,Golden Star Resource Corp. ,1090,MISCELLANEOUS METAL ORES,NV,NV,2021-09-28,https://www.sec.gov/Archives/edgar/data/1375348/000149315221023953/form10-k.htm
0001362703,"THERALINK TECHNOLOGIES, INC. ",2834,PHARMACEUTICAL PREPARATIONS,LA,NV,2022-01-13,https://www.sec.gov/Archives/edgar/data/1362703/000149315222001167/form10-k.htm
0001362703,"THERALINK TECHNOLOGIES, INC. ",2834,PHARMACEUTICAL PREPARATIONS,LA,NV,2021-09-27,https://www.sec.gov/Archives/edgar/data/1362703/000149315221023839/form10-k.htm
0001283337,STRUCTURED PRODUCTS CORP CRED ENHANCE CORTS TR FOR AON CAP A ,6189,ASSET,NY,DE,2022-03-30,https://www.sec.gov/Archives/edgar/data/1283337/000106823822000091/cortsaoncapital_10k.htm
0001283337,STRUCTURED PRODUCTS CORP CRED ENHANCE CORTS TR FOR AON CAP A ,6189,ASSET,NY,DE,2021-02-25,https://www.sec.gov/Archives/edgar/data/1283337/000106823821000058/cortsaoncapitala_10k.htm
0001158420,Green Giant Inc. ,6500,REAL ESTATE,F4,F4,2022-01-13,https://www.sec.gov/Archives/edgar/data/1158420/000141057822000022/hgsh-20210930x10k.htm
0001158420,Green Giant Inc. ,6500,REAL ESTATE,F4,F4,2021-01-13,https://www.sec.gov/Archives/edgar/data/1158420/000110465921003878/tm211432d1_10k.htm
0001159281,AlerisLife Inc. ,8051,SERVICES,MA,MD,2022-02-24,https://www.sec.gov/Archives/edgar/data/1159281/000115928122000026/fve-20211231.htm
0001159281,AlerisLife Inc. ,8051,SERVICES,MA,MD,2021-02-25,https://www.sec.gov/Archives/edgar/data/1159281/000115928121000019/fve-20201231.htm
0001753373,INKY INC. ,7374,SERVICES,G4,NV,2022-02-28,https://www.sec.gov/Archives/edgar/data/1753373/000175337322000003/report10kinkynov2021.htm
0001753373,INKY INC. ,7374,SERVICES,G4,NV,2021-02-02,https://www.sec.gov/Archives/edgar/data/1753373/000175337321000002/inky10k_november302020.htm
0000022701,Pineapple Energy Inc. ,3661,TELEPHONE & TELEGRAPH APPARATUS,MN,MN,2022-03-14,https://www.sec.gov/Archives/edgar/data/22701/000002270122000004/jcs-20211231x10k.htm
0000022701,Pineapple Energy Inc. ,3661,TELEPHONE & TELEGRAPH APPARATUS,MN,MN,2021-03-31,https://www.sec.gov/Archives/edgar/data/22701/000089710121000260/csi210485_10k.htm
0000093314,VOLITIONRX LTD ,2835,IN VITRO & IN VIVO DIAGNOSTIC SUBSTANCES,TX,DE,2022-03-30,https://www.sec.gov/Archives/edgar/data/93314/000147793222001740/vnrx_10k.htm
