CIK,Ticker,Company Name,SIC,Industry,State Location,State Inc,Filling Date,URL,digital asset,cryptocurrency,cryptocurrencies,digital holdings,bitcoin,ethereum,digital asset_table,cryptocurrency_table,cryptocurrencies_table,digital holdings_table,bitcoin_table,ethereum_table
0001527753,PSNL,"Personalis, Inc. ",8071,SERVICES,CA,DE,2021-02-25,https://www.sec.gov/Archives/edgar/data/1527753/000156459021008848/psnl-10k_20201231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001839185,SMIH,Summit Healthcare Acquisition Corp. ,6770,BLANK CHECKS,E9,E9,2022-03-31,https://www.sec.gov/Archives/edgar/data/1839185/000119312522091035/d190177d10k.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001442836,MRSN,"Mersana Therapeutics, Inc. ",2834,PHARMACEUTICAL PREPARATIONS,MA,DE,2022-02-28,https://www.sec.gov/Archives/edgar/data/1442836/000162828022004101/mrsn-20211231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001442836,MRSN,"Mersana Therapeutics, Inc. ",2834,PHARMACEUTICAL PREPARATIONS,MA,DE,2021-02-26,https://www.sec.gov/Archives/edgar/data/1442836/000162828021003370/mrsn-20201231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001817786,RCHG,Recharge Acquisition Corp. ,6770,BLANK CHECKS,OH,DE,2022-03-31,https://www.sec.gov/Archives/edgar/data/1817786/000141057822000680/rchg-20211231x10k.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001817786,RCHG,Recharge Acquisition Corp. ,6770,BLANK CHECKS,OH,DE,2021-03-25,https://www.sec.gov/Archives/edgar/data/1817786/000110465921041561/tm2038021d1_10k.htm,0,0,0,0,0,0,0,0,0,0,0,0
0000276720,PCYO,PURE CYCLE CORP ,4941,WATER SUPPLY,CO,CO,2021-11-10,https://www.sec.gov/Archives/edgar/data/276720/000155837021015383/pcyo-20210831x10k.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001851909,CDAQ,Compass Digital Acquisition Corp. ,6770,BLANK CHECKS,E9,E9,2022-02-24,https://www.sec.gov/Archives/edgar/data/1851909/000119312522050531/d269907d10k.htm,0,1,0,0,0,0,0,1,0,0,0,0
0001863294,DALS,DA32 Life Science Tech Acquisition Corp. ,6770,BLANK CHECKS,NY,DE,2022-03-31,https://www.sec.gov/Archives/edgar/data/1863294/000119312522091916/d471862d10k.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001844981,APAC,StoneBridge Acquisition Corp. ,6770,BLANK CHECKS,TX,E9,2022-04-15,https://www.sec.gov/Archives/edgar/data/1844981/000141057822000949/apac-20211231x10k.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001844635,CRZN,Corazon Capital V838 Monoceros Corp ,6770,BLANK CHECKS,IL,E9,2022-03-30,https://www.sec.gov/Archives/edgar/data/1844635/000141057822000619/crznu-20211231x10k.htm,0,1,0,0,0,0,0,0,0,0,0,0
0001633932,EPIX,ESSA Pharma Inc. ,2834,PHARMACEUTICAL PREPARATIONS,A1,A1,2021-11-18,https://www.sec.gov/Archives/edgar/data/1633932/000155837021016181/tmb-20210930x10k.htm,0,0,0,0,0,0,0,0,0,0,0,0
0000834285,FRBK,REPUBLIC FIRST BANCORP INC ,6022,STATE COMMERCIAL BANKS,PA,PA,2021-03-11,https://www.sec.gov/Archives/edgar/data/834285/000143774921005735/frbk20201231_10k.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001830795,QFTA,Quantum FinTech Acquisition Corp ,6770,BLANK CHECKS,FL,DE,2022-03-10,https://www.sec.gov/Archives/edgar/data/1830795/000121390022011406/f10k2021_quantumfintech.htm,0,1,0,0,0,0,0,0,0,0,0,0
0001830795,QFTA,Quantum FinTech Acquisition Corp ,6770,BLANK CHECKS,FL,DE,2021-03-31,https://www.sec.gov/Archives/edgar/data/1830795/000121390021019157/f10k2020_quantumfintech.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001727196,SRRK,Scholar Rock Holding Corp ,2836,BIOLOGICAL PRODUCTS ,MA,DE,2022-03-07,https://www.sec.gov/Archives/edgar/data/1727196/000155837022002928/srrk-20211231x10k.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001727196,SRRK,Scholar Rock Holding Corp ,2836,BIOLOGICAL PRODUCTS ,MA,DE,2021-03-09,https://www.sec.gov/Archives/edgar/data/1727196/000155837021002641/srrk-20201231x10k.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001801602,TCAC,Tuatara Capital Acquisition Corp ,7371,SERVICES,NY,E9,2022-03-11,https://www.sec.gov/Archives/edgar/data/1801602/000114036122009138/brhc10034870_10k.htm,0,0,0,0,0,0,0,0,0,0,0,0
0000729580,BELFA,BEL FUSE INC /NJ ,3677,ELECTRONIC COILS,NJ,NJ,2022-03-14,https://www.sec.gov/Archives/edgar/data/729580/000143774922006139/belfb20211231_10k.htm,0,0,0,0,0,0,0,0,0,0,0,0
0000729580,BELFA,BEL FUSE INC /NJ ,3677,ELECTRONIC COILS,NJ,NJ,2021-03-12,https://www.sec.gov/Archives/edgar/data/729580/000143774921005899/belfb20201231_10k.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001821682,SRSA,Sarissa Capital Acquisition Corp. ,6770,BLANK CHECKS,CT,E9,2022-03-31,https://www.sec.gov/Archives/edgar/data/1821682/000119312522092090/d321231d10k.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001821682,SRSA,Sarissa Capital Acquisition Corp. ,6770,BLANK CHECKS,CT,E9,2021-03-31,https://www.sec.gov/Archives/edgar/data/1821682/000119312521102339/d111245d10k.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001408534,FGBI,"First Guaranty Bancshares, Inc. ",6035,SAVINGS INSTITUTION,LA,LA,2022-03-16,https://www.sec.gov/Archives/edgar/data/1408534/000140853422000022/fgbi-20211231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001408534,FGBI,"First Guaranty Bancshares, Inc. ",6035,SAVINGS INSTITUTION,LA,LA,2021-03-16,https://www.sec.gov/Archives/edgar/data/1408534/000140853421000014/fgbi-20201231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001163370,NRIM,NORTHRIM BANCORP INC ,6035,SAVINGS INSTITUTION,AK,AK,2022-03-04,https://www.sec.gov/Archives/edgar/data/1163370/000116337022000008/nrim-20211231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001163370,NRIM,NORTHRIM BANCORP INC ,6035,SAVINGS INSTITUTION,AK,AK,2021-03-05,https://www.sec.gov/Archives/edgar/data/1163370/000116337021000012/nrim-20201231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001843764,TBSA,TB SA Acquisition Corp ,6770,BLANK CHECKS,E9,E9,2022-05-04,https://www.sec.gov/Archives/edgar/data/1843764/000119312522140337/d269761d10k.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001847416,ORIA,Orion Biotech Opportunities Corp. ,6770,BLANK CHECKS,NY,E9,2022-03-24,https://www.sec.gov/Archives/edgar/data/1847416/000121390022014888/f10k2021_orionbiotech.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001593548,AGS,"PlayAGS, Inc. ",3990,MISCELLANEOUS MANUFACTURING INDUSTRIES,NV,NV,2022-03-10,https://www.sec.gov/Archives/edgar/data/1593548/000143774922005866/ags20211231_10k.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001593548,AGS,"PlayAGS, Inc. ",3990,MISCELLANEOUS MANUFACTURING INDUSTRIES,NV,NV,2021-03-04,https://www.sec.gov/Archives/edgar/data/1593548/000143774921004999/ags20201231_10k.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001267813,MRNS,"MARINUS PHARMACEUTICALS, INC. ",2834,PHARMACEUTICAL PREPARATIONS,PA,DE,2022-03-24,https://www.sec.gov/Archives/edgar/data/1267813/000155837022004279/mrns-20211231x10k.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001267813,MRNS,"MARINUS PHARMACEUTICALS, INC. ",2834,PHARMACEUTICAL PREPARATIONS,PA,DE,2021-03-09,https://www.sec.gov/Archives/edgar/data/1267813/000155837021002646/mrns-20201231x10k.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001721741,LAZY,"Lazydays Holdings, Inc. ",5500,RETAIL,FL,DE,2022-03-11,https://www.sec.gov/Archives/edgar/data/1721741/000149315222006617/form10-k.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001721741,LAZY,"Lazydays Holdings, Inc. ",5500,RETAIL,FL,DE,2021-03-19,https://www.sec.gov/Archives/edgar/data/1721741/000149315221006447/form10-k.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001719489,KLR,"Kaleyra, Inc. ",7374,SERVICES,NY,DE,2022-03-08,https://www.sec.gov/Archives/edgar/data/1719489/000156459022009084/klr-10k_20211231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001719489,KLR,"Kaleyra, Inc. ",7374,SERVICES,NY,DE,2021-03-16,https://www.sec.gov/Archives/edgar/data/1719489/000156459021013298/klr-10k_20201231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001833769,HYPR,"Hyperfine, Inc. ",3845,ELECTROMEDICAL & ELECTROTHERAPEUTIC APPARATUS,CT,DE,2022-03-25,https://www.sec.gov/Archives/edgar/data/1833769/000095017022004670/hypr-20211231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001833769,HYPR,"Hyperfine, Inc. ",3845,ELECTROMEDICAL & ELECTROTHERAPEUTIC APPARATUS,CT,DE,2021-03-29,https://www.sec.gov/Archives/edgar/data/1833769/000110465921042599/tm2110586d1_10k.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001684144,ZOM,Zomedica Corp. ,2834,PHARMACEUTICAL PREPARATIONS,MI,A0,2022-03-01,https://www.sec.gov/Archives/edgar/data/1684144/000165495422002343/zom_10k.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001684144,ZOM,Zomedica Corp. ,2834,PHARMACEUTICAL PREPARATIONS,MI,A0,2021-02-26,https://www.sec.gov/Archives/edgar/data/1684144/000117184321001378/f10k_022621p.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001420520,ATOM,Atomera Inc ,3674,SEMICONDUCTORS & RELATED DEVICES,CA,DE,2022-02-15,https://www.sec.gov/Archives/edgar/data/1420520/000168316822001031/atomera_i10k-123121.htm,0,0,1,0,0,0,0,0,0,0,0,0
0001420520,ATOM,Atomera Inc ,3674,SEMICONDUCTORS & RELATED DEVICES,CA,DE,2021-02-19,https://www.sec.gov/Archives/edgar/data/1420520/000168316821000648/atomera_10k-123120.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001441082,THCC,Healing Co Inc. ,1000,METAL MINING,NY,NV,2021-10-14,https://www.sec.gov/Archives/edgar/data/1441082/000147793221007305/thcc_10k.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001380106,RPID,"RAPID MICRO BIOSYSTEMS, INC. ",3826,LABORATORY ANALYTICAL INSTRUMENTS,MA,MA,2022-03-24,https://www.sec.gov/Archives/edgar/data/1380106/000138010622000010/c106-20211231x10k.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001856725,RANI,"Rani Therapeutics Holdings, Inc. ",2834,PHARMACEUTICAL PREPARATIONS,CA,DE,2022-03-31,https://www.sec.gov/Archives/edgar/data/1856725/000095017022005088/rani-20211231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001506928,AVGR,Avinger Inc ,3841,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,CA,DE,2022-03-22,https://www.sec.gov/Archives/edgar/data/1506928/000143774922006919/avgr20211231_10k.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001506928,AVGR,Avinger Inc ,3841,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,CA,DE,2021-03-11,https://www.sec.gov/Archives/edgar/data/1506928/000143774921005713/avgr20201231_10k.htm,0,0,0,0,0,0,0,0,0,0,0,0
0000889609,CPSS,"CONSUMER PORTFOLIO SERVICES, INC. ",6199,FINANCE SERVICES,CA,CA,2022-03-16,https://www.sec.gov/Archives/edgar/data/889609/000168316822001705/cps_i10k-123121.htm,0,0,0,0,0,0,0,0,0,0,0,0
0000889609,CPSS,"CONSUMER PORTFOLIO SERVICES, INC. ",6199,FINANCE SERVICES,CA,CA,2021-03-10,https://www.sec.gov/Archives/edgar/data/889609/000168316821000868/cps_i10k-2020.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001632275,CATN,CAT9 Group Inc. ,2833,MEDICINAL CHEMICALS & BOTANICAL PRODUCTS,F4,DE,2021-03-30,https://www.sec.gov/Archives/edgar/data/1632275/000126246321000098/cat910k.htm,0,0,0,0,0,0,0,0,0,0,0,0
0000106532,WEYS,WEYCO GROUP INC ,5130,WHOLESALE,WI,WI,2022-03-11,https://www.sec.gov/Archives/edgar/data/106532/000141057822000345/weys-20211231x10k.htm,0,0,0,0,0,0,0,0,0,0,0,0
0000106532,WEYS,WEYCO GROUP INC ,5130,WHOLESALE,WI,WI,2021-03-12,https://www.sec.gov/Archives/edgar/data/106532/000110465921035462/weys-20201231x10k.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001808220,GOCO,"GoHealth, Inc. ",6411,INSURANCE AGENTS BROKERS & SERVICES,IL,DE,2022-03-16,https://www.sec.gov/Archives/edgar/data/1808220/000180822022000029/goco-20211231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001808220,GOCO,"GoHealth, Inc. ",6411,INSURANCE AGENTS BROKERS & SERVICES,IL,DE,2021-03-16,https://www.sec.gov/Archives/edgar/data/1808220/000180822021000010/goco-20201231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001095315,PFSW,PFSWEB INC ,7389,SERVICES,TX,DE,2022-05-09,https://www.sec.gov/Archives/edgar/data/1095315/000109531522000054/pfsw-20211231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001095315,PFSW,PFSWEB INC ,7389,SERVICES,TX,DE,2021-03-31,https://www.sec.gov/Archives/edgar/data/1095315/000109531521000034/pfsw-20201231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0000076267,PKE,PARK AEROSPACE CORP ,3728,AIRCRAFT PART & AUXILIARY EQUIPMENT,NY,NY,2022-05-12,https://www.sec.gov/Archives/edgar/data/76267/000143774922012112/pke20220228_10k.htm,0,0,0,0,0,0,0,0,0,0,0,0
0000076267,PKE,PARK AEROSPACE CORP ,3728,AIRCRAFT PART & AUXILIARY EQUIPMENT,NY,NY,2021-05-14,https://www.sec.gov/Archives/edgar/data/76267/000143774921012145/pke20210228_10k.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001819974,SKYT,"SkyWater Technology, Inc ",3674,SEMICONDUCTORS & RELATED DEVICES,MN,DE,2022-03-10,https://www.sec.gov/Archives/edgar/data/1819974/000181997422000013/skyt-20220102.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001848020,BMAC,Black Mountain Acquisition Corp. ,6770,BLANK CHECKS,TX,DE,2022-04-14,https://www.sec.gov/Archives/edgar/data/1848020/000119312522105694/d323124d10k.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001232582,AHT,ASHFORD HOSPITALITY TRUST INC ,6798,REAL ESTATE INVESTMENT TRUSTS,TX,MD,2022-02-28,https://www.sec.gov/Archives/edgar/data/1232582/000123258222000038/aht-20211231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001232582,AHT,ASHFORD HOSPITALITY TRUST INC ,6798,REAL ESTATE INVESTMENT TRUSTS,TX,MD,2021-03-16,https://www.sec.gov/Archives/edgar/data/1232582/000123258221000060/aht-20201231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001828161,FTCI,"FTC Solar, Inc. ",3674,SEMICONDUCTORS & RELATED DEVICES,TX,DE,2022-03-21,https://www.sec.gov/Archives/edgar/data/1828161/000095017022004184/ftci-20211231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001777946,IRNT,"IronNet, Inc. ",7372,SERVICES,VA,DE,2022-05-02,https://www.sec.gov/Archives/edgar/data/1777946/000095017022006874/irnt-20220131.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001777946,IRNT,"IronNet, Inc. ",7372,SERVICES,VA,DE,2021-03-04,https://www.sec.gov/Archives/edgar/data/1777946/000121390021013274/f10k2020_lglsystems.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001318484,CTRN,Citi Trends Inc ,5600,RETAIL,GA,DE,2022-04-14,https://www.sec.gov/Archives/edgar/data/1318484/000155837022005426/ctrn-20220129x10k.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001318484,CTRN,Citi Trends Inc ,5600,RETAIL,GA,DE,2021-04-14,https://www.sec.gov/Archives/edgar/data/1318484/000155837021004258/ctrn-20210130x10k.htm,0,0,0,0,0,0,0,0,0,0,0,0
0000007039,TREC,TRECORA RESOURCES ,2911,PETROLEUM REFINING,TX,DE,2022-03-10,https://www.sec.gov/Archives/edgar/data/7039/000000703922000026/trec-20211231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0000007039,TREC,TRECORA RESOURCES ,2911,PETROLEUM REFINING,TX,DE,2021-03-09,https://www.sec.gov/Archives/edgar/data/7039/000000703921000036/trec-20201231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001290900,CVGI,"Commercial Vehicle Group, Inc. ",3714,MOTOR VEHICLE PARTS & ACCESSORIES,OH,DE,2022-03-02,https://www.sec.gov/Archives/edgar/data/1290900/000162828022004584/cvgi-20211231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001290900,CVGI,"Commercial Vehicle Group, Inc. ",3714,MOTOR VEHICLE PARTS & ACCESSORIES,OH,DE,2021-03-09,https://www.sec.gov/Archives/edgar/data/1290900/000162828021004275/cvgi-20201231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001846235,IMAQ,International Media Acquisition Corp. ,6770,BLANK CHECKS,NJ,DE,2022-03-30,https://www.sec.gov/Archives/edgar/data/1846235/000141057822000613/imaq-20211231x10k.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001626878,XBIT,XBiotech Inc. ,2834,PHARMACEUTICAL PREPARATIONS,TX,A1,2022-03-15,https://www.sec.gov/Archives/edgar/data/1626878/000117184322001904/xbit20211231_10k.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001626878,XBIT,XBiotech Inc. ,2834,PHARMACEUTICAL PREPARATIONS,TX,A1,2021-03-16,https://www.sec.gov/Archives/edgar/data/1626878/000117184321001828/xbit20201231_10k.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001524223,MN,"Manning & Napier, Inc. ",6282,INVESTMENT ADVICE,NY,DE,2022-03-15,https://www.sec.gov/Archives/edgar/data/1524223/000152422322000014/mn-20211231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001524223,MN,"Manning & Napier, Inc. ",6282,INVESTMENT ADVICE,NY,DE,2021-03-17,https://www.sec.gov/Archives/edgar/data/1524223/000152422321000016/mn-20201231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001006837,VATE,INNOVATE Corp. ,3440,FABRICATED STRUCTURAL METAL PRODUCTS,NY,DE,2022-03-09,https://www.sec.gov/Archives/edgar/data/1006837/000100683722000015/hchc-20211231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001006837,VATE,INNOVATE Corp. ,3440,FABRICATED STRUCTURAL METAL PRODUCTS,NY,DE,2021-03-10,https://www.sec.gov/Archives/edgar/data/1006837/000100683721000027/hchc-20201231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001790625,AGIL,"AgileThought, Inc. ",8742,SERVICES,TX,DE,2022-03-31,https://www.sec.gov/Archives/edgar/data/1790625/000179062522000028/agil-20211231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001790625,AGIL,"AgileThought, Inc. ",8742,SERVICES,TX,DE,2021-03-30,https://www.sec.gov/Archives/edgar/data/1790625/000121390021018401/f10k2020_livcapital.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001752474,KLDI,KLDiscovery Inc. ,7370,SERVICES,VA,DE,2022-03-17,https://www.sec.gov/Archives/edgar/data/1752474/000156459022010868/kld-10k_20211231.htm,0,0,1,0,1,0,0,0,0,0,0,0
0001752474,KLDI,KLDiscovery Inc. ,7370,SERVICES,VA,DE,2021-03-18,https://www.sec.gov/Archives/edgar/data/1752474/000156459021014159/kld-10k_20201231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0000855874,TCFC,COMMUNITY FINANCIAL CORP /MD/ ,6022,STATE COMMERCIAL BANKS,MD,MD,2022-03-03,https://www.sec.gov/Archives/edgar/data/855874/000162828022004856/tcfc-20211231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0000855874,TCFC,COMMUNITY FINANCIAL CORP /MD/ ,6022,STATE COMMERCIAL BANKS,MD,MD,2021-03-04,https://www.sec.gov/Archives/edgar/data/855874/000162828021003922/tcfc-20201231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0000711669,CBAN,COLONY BANKCORP INC ,6022,STATE COMMERCIAL BANKS,GA,GA,2022-03-18,https://www.sec.gov/Archives/edgar/data/711669/000071166922000057/cban-20211231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0000711669,CBAN,COLONY BANKCORP INC ,6022,STATE COMMERCIAL BANKS,GA,GA,2021-03-23,https://www.sec.gov/Archives/edgar/data/711669/000071166921000037/cban-20201231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001820190,VCKA,Vickers Vantage Corp. I ,2836,BIOLOGICAL PRODUCTS ,NY,E9,2022-02-24,https://www.sec.gov/Archives/edgar/data/1820190/000121390022009229/f10k2021_vickersvan1.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001820190,VCKA,Vickers Vantage Corp. I ,2836,BIOLOGICAL PRODUCTS ,NY,E9,2021-03-31,https://www.sec.gov/Archives/edgar/data/1820190/000121390021019230/f10k2020_vickersvan1.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001517006,GATO,"Gatos Silver, Inc. ",1040,GOLD & SILVER ORES,CO,DE,2021-03-29,https://www.sec.gov/Archives/edgar/data/1517006/000110465921043336/tm211482-1_10k.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001846288,GACQ,Global Consumer Acquisition Corp ,3990,MISCELLANEOUS MANUFACTURING INDUSTRIES,NY,DE,2022-03-25,https://www.sec.gov/Archives/edgar/data/1846288/000141057822000524/gacqu-20211231x10k.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001815776,GRPH,"Graphite Bio, Inc. ",2836,BIOLOGICAL PRODUCTS ,CA,DE,2022-03-21,https://www.sec.gov/Archives/edgar/data/1815776/000156459022011123/grph-10k_20211231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001768012,GNOG,"Golden Nugget Online Gaming, Inc. ",7372,SERVICES,TX,DE,2022-03-15,https://www.sec.gov/Archives/edgar/data/1768012/000155837022003693/gnog-20211231x10k.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001768012,GNOG,"Golden Nugget Online Gaming, Inc. ",7372,SERVICES,TX,DE,2021-03-31,https://www.sec.gov/Archives/edgar/data/1768012/000110465921044733/tm211156d1_10k.htm,0,0,0,0,0,0,0,0,0,0,0,0
0000934549,ACTG,ACACIA RESEARCH CORP ,6794,PATENT OWNERS & LESSORS,NY,DE,2022-03-31,https://www.sec.gov/Archives/edgar/data/934549/000093454922000006/actg-20211231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0000934549,ACTG,ACACIA RESEARCH CORP ,6794,PATENT OWNERS & LESSORS,NY,DE,2021-03-29,https://www.sec.gov/Archives/edgar/data/934549/000168316821001082/acacia_10k-123120.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001615063,INSE,"Inspired Entertainment, Inc. ",7372,SERVICES,NY,DE,2022-03-31,https://www.sec.gov/Archives/edgar/data/1615063/000149315222008568/form10-k.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001615063,INSE,"Inspired Entertainment, Inc. ",7372,SERVICES,NY,DE,2021-03-29,https://www.sec.gov/Archives/edgar/data/1615063/000121390021018067/f10k2020_inspiredentertain.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001127371,CVCY,CENTRAL VALLEY COMMUNITY BANCORP ,6022,STATE COMMERCIAL BANKS,CA,CA,2022-03-09,https://www.sec.gov/Archives/edgar/data/1127371/000112737122000037/cvcy-20211231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001127371,CVCY,CENTRAL VALLEY COMMUNITY BANCORP ,6022,STATE COMMERCIAL BANKS,CA,CA,2021-03-10,https://www.sec.gov/Archives/edgar/data/1127371/000112737121000038/cvcy-20201231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001584754,AKTS,"Akoustis Technologies, Inc. ",3661,TELEPHONE & TELEGRAPH APPARATUS,NC,DE,2021-08-30,https://www.sec.gov/Archives/edgar/data/1584754/000121390021045465/f10k2021_akoustistech.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001816017,SPIR,"Spire Global, Inc. ",4899,COMMUNICATION SERVICES,VA,DE,2022-03-30,https://www.sec.gov/Archives/edgar/data/1816017/000095017022005052/spir-20211231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001816017,SPIR,"Spire Global, Inc. ",4899,COMMUNICATION SERVICES,VA,DE,2021-03-29,https://www.sec.gov/Archives/edgar/data/1816017/000156459021016118/nshu-10k_20201231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001847513,TRON,CORNER GROWTH ACQUISITION CORP. 2 ,6770,BLANK CHECKS,CA,E9,2022-03-31,https://www.sec.gov/Archives/edgar/data/1847513/000141057822000765/tronu-20211231x10k.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001870404,PBAX,PHOENIX BIOTECH ACQUISITION CORP. ,6770,BLANK CHECKS,PA,DE,2022-03-24,https://www.sec.gov/Archives/edgar/data/1870404/000119312522083868/d310341d10k.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001828989,PANA,Panacea Acquisition Corp. II ,6770,BLANK CHECKS,CA,E9,2022-03-31,https://www.sec.gov/Archives/edgar/data/1828989/000121390022016844/f10k2021_panaceaacq2.htm,0,0,0,0,0,0,0,0,0,0,0,0
0000716006,YELL,Yellow Corp ,4213,TRUCKING ,KS,DE,2022-02-04,https://www.sec.gov/Archives/edgar/data/716006/000095017022000779/yell-20211231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0000716006,YELL,Yellow Corp ,4213,TRUCKING ,KS,DE,2021-02-11,https://www.sec.gov/Archives/edgar/data/716006/000156459021005530/yell-10k_20201231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001013272,NWFL,NORWOOD FINANCIAL CORP ,6022,STATE COMMERCIAL BANKS,PA,PA,2022-03-11,https://www.sec.gov/Archives/edgar/data/1013272/000156276222000120/nwfl-20211231x10k.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001013272,NWFL,NORWOOD FINANCIAL CORP ,6022,STATE COMMERCIAL BANKS,PA,PA,2021-03-09,https://www.sec.gov/Archives/edgar/data/1013272/000156276221000105/nwfl-20201231x10k.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001074902,LCNB,LCNB CORP ,6021,NATIONAL COMMERCIAL BANKS,OH,OH,2022-03-10,https://www.sec.gov/Archives/edgar/data/1074902/000107490222000061/lcnb-20211231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001074902,LCNB,LCNB CORP ,6021,NATIONAL COMMERCIAL BANKS,OH,OH,2021-03-10,https://www.sec.gov/Archives/edgar/data/1074902/000107490221000040/lcnb-20201231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001140102,HQI,"HireQuest, Inc. ",7363,SERVICES,SC,DE,2022-03-15,https://www.sec.gov/Archives/edgar/data/1140102/000143774922006329/hqi20211231b_10k.htm,0,0,0,0,0,0,0,0,0,0,0,0
